INPUT;FOUND_BY;DTXSID;PREFERRED_NAME;VERIFICACION ;SMILES;MOLECULAR_FORMULA;AVERAGE_MASS;iupac_name;iupac_name_SMILES;Validacion IUPAC;verificacion manual;PREFERRED NAME;CASRN;MOLECULAR FORMULA;MONOISOTOPIC MASS;ToxCast Active;ToxCast Total;% ToxCast Active;HIT CALL
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
C.I.Disperse Yellow 42;Approved Name;DTXSID8052148;C.I.Disperse Yellow 42;0.0;[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1;C18H15N3O4S;369.4;4-anilino-3-nitro-N-phenylbenzenesulfonamide;4-anilino-3-nitro-N-phenylbenzenesulfonamide;0;NO;C.I.Disperse Yellow 42;5124-25-4;C18H15N3O4S;369.078327;97.0;234.0;41.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Cadmium chloride;Approved Name;DTXSID6020226;Cadmium chloride;0.0;[Cl-].[Cl-].[Cd++];CdCl2;183.31;dichlorocadmium;"cadmium(2+);dichloride";1;;Cadmium chloride;10108-64-2;CdCl2;183.84107;263.0;573.0;46.0;Active
Capsaicin;Approved Name;DTXSID9020241;Capsaicin;0.0;COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1;C18H27NO3;305.418;(E)-N-[(4-hydroxy-3-methoxyphenyl)methyl]-8-methylnon-6-enamide;(E)-N-[(4-hydroxy-3-methoxyphenyl)methyl]-8-methylnon-6-enamide;0;NO;Capsaicin;404-86-4;C18H27NO3;305.199094;64.0;472.0;14.0;Active
Capsaicin;Approved Name;DTXSID9020241;Capsaicin;0.0;COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1;C18H27NO3;305.418;(E)-N-[(4-hydroxy-3-methoxyphenyl)methyl]-8-methylnon-6-enamide;(E)-N-[(4-hydroxy-3-methoxyphenyl)methyl]-8-methylnon-6-enamide;0;NO;Capsaicin;404-86-4;C18H27NO3;305.199094;64.0;472.0;14.0;Active
Capsaicin;Approved Name;DTXSID9020241;Capsaicin;0.0;COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1;C18H27NO3;305.418;(E)-N-[(4-hydroxy-3-methoxyphenyl)methyl]-8-methylnon-6-enamide;(E)-N-[(4-hydroxy-3-methoxyphenyl)methyl]-8-methylnon-6-enamide;0;NO;Capsaicin;404-86-4;C18H27NO3;305.199094;64.0;472.0;14.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captafol;Approved Name;DTXSID4020242;Captafol;0.0;ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O;C10H9Cl4NO2S;349.05;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;0;NO;Captafol;1/6/2425;C10H9Cl4NO2S;346.910811;329.0;998.0;33.0;Active
Captan;Approved Name;DTXSID9020243;Captan;0.0;[H][C@@]12CC=CC[C@]1([H])C(=O)N(SC(Cl)(Cl)Cl)C2=O;C9H8Cl3NO2S;300.58;2-(trichloromethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;(3aS,7aR)-2-(trichloromethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;1;;Captan;133-06-2;C9H8Cl3NO2S;298.934133;293.0;1079.0;27.0;Active
Captan;Approved Name;DTXSID9020243;Captan;0.0;[H][C@@]12CC=CC[C@]1([H])C(=O)N(SC(Cl)(Cl)Cl)C2=O;C9H8Cl3NO2S;300.58;2-(trichloromethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;(3aS,7aR)-2-(trichloromethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;1;;Captan;133-06-2;C9H8Cl3NO2S;298.934133;293.0;1079.0;27.0;Active
