DTXSID;PREFERRED NAME;CASRN;MOLECULAR FORMULA;MONOISOTOPIC MASS;ToxCast Active;ToxCast Total;% ToxCast Active;HIT CALL;ATS
DTXSID5047249;Fandosentan potassium salt;221246-12-4;C25H17F3KNO6S;555.036574;185;937;20;Inactive;0.105263158
DTXSID5047249;Fandosentan potassium salt;221246-12-4;C25H17F3KNO6S;555.036574;185;937;20;Inactive;0.105263158
DTXSID5047249;Fandosentan potassium salt;221246-12-4;C25H17F3KNO6S;555.036574;185;937;20;Inactive;0.105263158
DTXSID5047249;Fandosentan potassium salt;221246-12-4;C25H17F3KNO6S;555.036574;185;937;20;Inactive;0.105263158
DTXSID5047249;Fandosentan potassium salt;221246-12-4;C25H17F3KNO6S;555.036574;185;937;20;Inactive;0.105263158
DTXSID5047249;Fandosentan potassium salt;221246-12-4;C25H17F3KNO6S;555.036574;185;937;20;Inactive;0.105263158
DTXSID5047249;Fandosentan potassium salt;221246-12-4;C25H17F3KNO6S;555.036574;185;937;20;Inactive;0.105263158
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Active;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047291;CI-1044;NOCAS_47291;C23H19N5O2;397.153875;61;895;7;Inactive;0.052631579
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047295;UK-373911;291305-06-1;C17H18Cl2N2O2S;384.046604;313;909;34;Active;1
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Active;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047297;CP-085958;134002-60-1;C25H20FNO5S;465.104622;102;878;12;Inactive;0.052631579
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047299;CP-422935;NOCAS_47299;C26H38N2O4S;474.255229;28;900;3;Inactive;0
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047320;SB236057A;180084-01-9;C33H35ClN4O3;570.239769;408;976;42;Active;1
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Inactive;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Active;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Inactive;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Inactive;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Inactive;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Inactive;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Active;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Active;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Inactive;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Inactive;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Inactive;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Active;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Active;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Inactive;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Active;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Active;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Active;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Active;0.526315789
DTXSID5047322;SB243213A;200940-23-4;C22H20ClF3N4O2;464.122688;223;934;24;Active;0.526315789
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Active;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Active;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Active;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047324;SB281832;219790-72-4;C22H19FN4O3;406.144119;87;881;10;Inactive;0.157894737
DTXSID5047328;Potassium 5-carbamoyl-3-[5-fluoro-2-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5-fluoro-2-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5-fluoro-2-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5-fluoro-2-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5-fluoro-2-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5-fluoro-2-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5-fluoro-2-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5-fluoro-2-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5-fluoro-2-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5-fluoro-2-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047328;Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1);NOCAS_47328;C18H13F6KN4O3;486.052891;345;936;37;Active;1
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Active;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047372;AVE3295;478263-98-8;C25H21FN3NaO3S;485.118535;140;888;16;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Active;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047374;SSR161421;477706-73-3;C25H20N4O2;408.158626;168;879;19;Inactive;0.052631579
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047376;AVE2865;648917-13-9;C20H17ClF3N3O4;455.085968;37;854;4;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
DTXSID5047538;Pentane-1,5-diyl dibenzoate;6624-73-3;C19H20O4;312.136159;103;945;11;Inactive;0
